imdb_id,title,original_title,overview,poster_link
tt3612320,Within,Within,A thriller centered around a widower who moves into a seemingly perfect new home with his daughter and new wife.,https://m.media-amazon.com/images/M/MV5BMWFiODQ3OWItMDcyNS00ZDI0LWE5YTEtNmYzYzIzZTUzZmNkXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg
tt6163356,Michael Moore in TrumpLand,Michael Moore in TrumpLand,"Oscar-winner Michael Moore dives right into hostile territory with his daring and hilarious one-man show, deep in the heart of TrumpLand in the weeks before the 2016 election.",https://m.media-amazon.com/images/M/MV5BNWY5MDI5MDYtMWUzYi00YmU3LWJmNTctNmUwYTBiOGIwNGVjXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg
tt3635788,Halloweed,Halloweed,"A comedic blend of murder, mystery and marijuana. Trying to escape the infamy of a serial killer father, Trent Modine and his goof-ball stepbrother Joey, both seeking a new start, find refuge in the small town of Mooseheart.",https://m.media-amazon.com/images/M/MV5BNzY3NzIzMTYyMV5BMl5BanBnXkFtZTgwNDEwNjA5NTE@._V1_SX300.jpg
tt4262174,First Girl I Loved,First Girl I Loved,"Seventeen-year-old Anne just fell in love with Sasha, the most popular girl at her L.A. public high school. But when Anne tells her best friend, Clifton‚who has always harbored a secret crush on her‚he does his best to get in the way.",https://m.media-amazon.com/images/M/MV5BNWE0MWU0NGMtODQ4MC00MDFkLWFmYjEtYzQyNTQ2OWQ4MjJiXkEyXkFqcGdeQXVyNTQ0NjU2OTk@._V1_SX300.jpg
tt5059126,Killing Reagan,Killing Reagan,A look at John Hinkley's 1981 assassination attempt against U.S. President Ronald Reagan.,https://m.media-amazon.com/images/M/MV5BMTY4ODQ3MjQ4N15BMl5BanBnXkFtZTgwMzQ2OTIzMDI@._V1_SX300.jpg
tt6156350,HyperNormalisation,HyperNormalisation,"HyperNormalisation tells the extraordinary story of how we got to this strange time of great uncertainty and confusion - where those who are supposed to be in power are paralysed - and have no idea what to do. And, where events keep happening that seem inexplicable and out of control - from Donald Trump to Brexit, the War in Syria, the endless migrant crisis, and random bomb attacks. It explains not only why these chaotic events are happening - but also why we, and our politicians, cannot understand them.",https://m.media-amazon.com/images/M/MV5BNWFlNDlkYWMtODEyOC00MjY1LWIyM2EtMzVjNjQ2YmM4NzE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt1212428,The Lost City of Z,The Lost City of Z,"At the dawn of the 20th century, British explorer Percy Fawcett journeys into the Amazon, where he discovers evidence of a previously unknown, advanced civilization that may have once inhabited the region. Despite being ridiculed by the scientific establishment, which views indigenous populations as savages, the determined Fawcett, supported by his devoted wife, son, and aide-de-camp, returns to his beloved jungle in an attempt to prove his case.",https://m.media-amazon.com/images/M/MV5BMjQzNTk3MTkyNF5BMl5BanBnXkFtZTgwMDA2MDQzMTI@._V1_SX300.jpg
tt2375589,Teenage Kicks,Teenage Kicks,"Miklvs is at the age when everything feels high-stakes. He is coming to terms with his own sexuality, and when his best friend Dan reveals that he has a new girlfriend, this puts an end to their plans to run away together.",https://m.media-amazon.com/images/M/MV5BMjI3MzM5MTA1M15BMl5BanBnXkFtZTgwMzYxMTk1NzE@._V1_SX300.jpg
tt6076802,Pumpkin Pie Wars,Pumpkin Pie Wars,"Competing bakery owners, Faye McKenzie and Lydia Harper have been feuding for years with the  Lake Shore County Harvest Festival‚ annual pumpkin pie bake-off at the center of it all. The winner not only gets bragging rights and a trophy, but a substantial boost to her business, as well. This year, however, the women are passing the torch to their respective children, Casey and Sam, and when romantic sparks fly between them, this bake-off promises to be one to remember.",https://m.media-amazon.com/images/M/MV5BYzU5YjVjZTgtYjY4ZC00ODEzLWFmNTItNzMyY2M3NjMwOTZhXkEyXkFqcGdeQXVyMzI4MzkxNTY@._V1_SX300.jpg
tt6114234,Kyle Kinane: Loose in Chicago,Kyle Kinane: Loose in Chicago,"In his third one-hour special, Kyle Kinane talks about why his girlfriend doesn‚at need to worry about him cheating, reveals the whitest thing he‚ ever said, and explains why you have to keep fashion in mind if you insist on carrying a gun.",https://m.media-amazon.com/images/M/MV5BODZkNzQyNDctMmFmYS00ZDE3LTg1YzMtMDkyOTZiOWVjNjQ5XkEyXkFqcGdeQXVyNjU2MTA3OTY@._V1_SX300.jpg
tt4686862,Almost Adults,Almost Adults,"Almost Adults follows two best friends in their final year of college while they transition into adulthood. One embraces her sexuality and tries to catch up on everything she has missed during her teenage years, while the other ends a long term relationship with her boyfriend and discovers her life isn‚at going as planned. Both struggle to keep their friendship together as they begin growing apart.",https://m.media-amazon.com/images/M/MV5BNGNiMWNmMzAtMmNhNS00MGE1LTg0YTQtYTliNjA2ODY3MjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjc1NDA2MjU@._V1_SX300.jpg
tt5135434,A German Life,Ein deutsches Leben,"Brunhilde Pomsel describes herself as an ""apolitical girl"" and a ""figure on the margins,"" but she got closer to one of the worst criminals in world history than anyone else left alive. Today aged 104, Pomsel served as Nazi Propaganda Minister Joseph Goebbels' stenographer. Brunhilde Pomsel's life mirrors all the major breaks and continuities of the 20th century. Many people think that the dangers of war and fascism have been overcome. Brunhilde Pomsel makes it clear that this is not case.",https://m.media-amazon.com/images/M/MV5BM2Q4ODdiMzMtZTA2NS00MDMxLWFlNzctNTRkN2NkZTEzYjRkXkEyXkFqcGdeQXVyMjQ4MzQxODA@._V1_SX300.jpg
tt5664502,The River Thief,The River Thief,"Diz (Joel Courtney) is a reckless teenage drifter living life on the run. Abandoned by his parents as a child, he looks out for himself and doesn't accept handouts. He takes whatever he wants and runs. Jaded and determined to answer to no one, Diz lives a life marked by thievery and abandonment. Things change for Diz when he floats into a small town on the Snake River. There he is confronted by an unflappable old man named Marty and falls for Marty's guarded granddaughter, Selah. When Diz robs a local drug-dealing crazy, he becomes the owner of a giant pile of cash and the target of two vicious killers. With more money than he knows what to do with, and criminals at his heels, Diz puts the people he's learned to care about in danger, still trying to win Selah. But some things can't be stolen or bought. The River Thief is a film about guilt, self-sacrifice, and accepting life as a gift.",https://m.media-amazon.com/images/M/MV5BNmUwNjc4MGEtNTcxMy00YTkzLTg0NmEtM2NkNjg2ZDljMjQxXkEyXkFqcGdeQXVyNTU2NTk5NjQ@._V1_SX300.jpg
tt3697398,The Possession Experiment,The Possession Experiment,"When a student takes on a theology project, he taps into another side that had been hidden away from him.",https://m.media-amazon.com/images/M/MV5BNGUyYWIyNTMtZjliMy00YjY0LTk2NGEtNjdiMjg5MzgzYTVhXkEyXkFqcGdeQXVyNTc5NjQ3MzE@._V1_SX300.jpg
tt5059782,The Northlander,The Northlander,"In the year 2961, the time is after humanity and nature has recovered the land. A hunter named Cygnus is called to rise above his duty. He provides for Last Arc, a once nomadic band of survivors in need of food and water that is now growing scarce. The answer must be found before a group of outlandish Heretics descend upon them. Cygnus must voyage across the treacherous landscape to defend his people. Sent by Nova, the matriarch of the band, she acts based on her vision for Cygnus to find a seed of hope. The future of Last Arc is for him to discover, Cygnus ventures into a hostile landscape in search of an answer for his people. On this journey of encountering many traps and dangers, Cygnus discovers what has been hunting him is his identity.",https://m.media-amazon.com/images/M/MV5BNDgyZWYyNmQtMTkwOS00ZjgwLTkxZDctZTAwMWZmMmRkZjg3XkEyXkFqcGdeQXVyMjA5MzU3MjE@._V1_SX300.jpg
tt4135076,The Giant,J√§tten,"A film about Rikard, age 30. He is autistic and severely disfigured. He lives in a home for disabled people. He was separated from his mother as a three-year-old, and this continues to torment him today. To deal with life's trials, Rikard escapes into a fantasy world in which he's a 50-meter-tall giant.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDY1YTNiMWMtMzZhNy00ZTYyLWI2YmMtOTdhYjM5YWQwODk0XkEyXkFqcGdeQXVyMjA2ODMyMjM@._V1_SX300.jpg
tt2140479,The Accountant,The Accountant,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",https://m.media-amazon.com/images/M/MV5BNjFmN2UwYWEtMmNiNi00YTU5LThiM2YtMmU4YzYzYTA3YWFjXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg
tt5843670,Stake Land II: The Stakelander,The Stakelander,"When his home of New Eden is destroyed by a revitalized Brotherhood and its new Vamp leader, Martin finds himself alone in the badlands of America with only the distant memory of his mentor and legendary vampire hunter, Mister, to guide him.",https://m.media-amazon.com/images/M/MV5BMTY2NzE2NDU0OF5BMl5BanBnXkFtZTgwOTk4MDY3MDI@._V1_SX300.jpg
tt4978274,Priceless,Priceless,"James, down on his luck and desperate for some quick cash, agrees to drive a small truck across country. He soon realizes that he's made a huge mistake and has inadvertently become involved in a dangerous human trafficking ring. The unlikely hero risks it all to shut down the trafficking ring and save the woman he is falling in love with.",https://m.media-amazon.com/images/M/MV5BMjA3MzU1MzU3N15BMl5BanBnXkFtZTgwODMwMDg2OTE@._V1_SX300.jpg
tt5770430,Ozzy,Ozzy,"Ozzy, a friendly, peaceful beagle has his idyllic life turned upside down when the Martins leave on a long and distant trip. There's only one problem: no dogs allowed! Unable to bring their beloved Ozzy along for the ride, they settle on the next best thing, a top-of-the-line canine spa called Blue Creek.",https://m.media-amazon.com/images/M/MV5BYTE0M2E4OWYtMTBiNS00NWM0LWI1NzYtYjU4ZDVhY2NkMGM2XkEyXkFqcGdeQXVyMjMwODE4ODI@._V1_SX300.jpg
tt4189494,Ordinary World,Ordinary World,"Perry is a happily married father of two living a comfortable but sedate life in the suburbs. On the occasion of his 40th birthday, he seeks to revisit his former life as the lead singer in a popular punk band though his middle-aged reality quickly (and hilariously) clashes with the indulgences of his youth.",https://m.media-amazon.com/images/M/MV5BMjI4MDM4MTU0Ml5BMl5BanBnXkFtZTgwMTg4NzgwMDI@._V1_SX300.jpg
tt1472584,Max Steel,Max Steel,"The adventures of teenager Max McGrath and alien companion Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel.",https://m.media-amazon.com/images/M/MV5BMTk2MTMwOTk3N15BMl5BanBnXkFtZTgwMDI5OTYxMDI@._V1_SX300.jpg
tt4669186,Kevin Hart: What Now ?,Kevin Hart: What Now ?,"Comedian Kevin Hart performs in front of a crowd of 50,000 people at Philadelphia's outdoor venue, Lincoln Financial Field.",https://m.media-amazon.com/images/M/MV5BNzI2MDk3OTA5N15BMl5BanBnXkFtZTgwMDU1MDgxMDI@._V1_SX300.jpg
tt5952526,Karl Marx City,Karl Marx City,"Petra Epperlein and Michael Tucker (Gunner Palace, The Prisoner or: How I Planned to Kill Tony Blair) take a powerfully personal journey through the former East Germany, as Epperlein investigates her father‚ 1999 suicide and the possibility that he may have worked as a spy for the dreaded Stasi security service.",https://m.media-amazon.com/images/M/MV5BNDIzNWUyNzMtMGFiNy00MjIyLTk3ZjItZTRjNDM1MDNlNmQ2XkEyXkFqcGdeQXVyNDgxMDU4NTU@._V1_SX300.jpg
tt6545160,George Best: All By Himself,George Best: All By Himself,Northern Ireland's legendary star remains one of the most naturally gifted footballers there has ever been.,https://m.media-amazon.com/images/M/MV5BY2NmNzAxMTItMGY3MS00NmJlLTlmZjMtOWJlNGQzYTEyMWNkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt5923962,Gantz:O,Gantz:O,"Somewhere in Tokyo, there is a room. In that room is a black sphere. Periodically, people who should otherwise have died are transferred to the room. There, the sphere gives them special suits and weapons, and sends them out on a mission to kill aliens here on Earth. While these missions take place, the rest of the world is largely oblivious to them. These missions are lethal - few participants survive them. The sphere calls the shots, and it's not the slightest bit nice. Its name... Gantz.",https://m.media-amazon.com/images/M/MV5BZmRiNWVmZDctM2Q2Ny00NzMwLTkwYTItMmU0ZmE5MDUwNTBiL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg
tt4666726,Christine,Christine,"Christine is an ambitious 29-year-old news reporter, in Sarasota, FL, circa 1974. Relentlessly motivated to succeed, she knows she has talent, but being a driven career woman in the 1970s comes with its own challenges, especially when competition for a promotion, unrequited love for a coworker and a tumultuous home life lead to a dissolution of self. With ratings in the cellar, the station manager issues a mandate to deliver juicier and more exploitative stories, a story firmly at odds with Christine‚ serious brand of issue-based journalism. To accomplish her goals, she must overcome her self-doubt and give the people what they want.",https://m.media-amazon.com/images/M/MV5BMjIwOTMxNTM4Ml5BMl5BanBnXkFtZTgwNDQ1Mzk5OTE@._V1_SX300.jpg
tt3138344,Baked in Brooklyn,Baked in Brooklyn,"A recent college graduate decides to sell marijuana on the streets of Manhattan after losing his job at a consulting firm. He soon meets the girl of his dreams. With an unsupportive girlfriend, an increase of clienteles, and the growing threats of being caught or killed, he soon realizes he is in way over his head.",https://m.media-amazon.com/images/M/MV5BMTc1Mzk4NDI1Ml5BMl5BanBnXkFtZTgwNTgwMTE1MDI@._V1_SX300.jpg
tt4805316,A Dark Song,A Dark Song,A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,https://m.media-amazon.com/images/M/MV5BMTEzNDk1MzM4MDleQTJeQWpwZ15BbWU4MDM2NTI4ODEy._V1_SX300.jpg
tt1679335,Trolls,Trolls,"Lovable and friendly, the trolls love to play around. But one day, a mysterious giant shows up to end the party. Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, must embark on an adventure that takes them far beyond the only world they‚ave ever known.",https://m.media-amazon.com/images/M/MV5BMTkxNDc3OTcxMV5BMl5BanBnXkFtZTgwODk2NjAzOTE@._V1_SX300.jpg
tt4482938,Tonio,Tonio,"On 23 May 2010, 21-year-old Tonio van der Heijden was hit by a car and taken in a critical condition to hospital, where he died. A tragic event that drastically changed the lives of his parents, who watched their only son pass away in intensive care. Reminded of his life by everything around and inside them, Tonio's life left a legacy of phantom pain for his parents who mourn, and struggle to prevent their own lives from being dragged into a downward spiral of sorrow.",https://m.media-amazon.com/images/M/MV5BODkzMGZhNzctMzg2ZS00NTkyLWFmNzctZTg3MDQyNmI1OWY3XkEyXkFqcGdeQXVyMzY1OTkyMTY@._V1_SX300.jpg
tt6088634,The Third Party,The Third Party,"Andi, an aspiring fashion designer, is trying to win back her first love slash ex-beau, Max, a surgeon. Andi thought her plan to win Max's heart will go smoothly, but Max found a new love unto a gay pediatrician named Christian.",https://m.media-amazon.com/images/M/MV5BMzgyOWQzYmQtNDhiMS00MWI2LWE3NzQtYzAzOTg4MjM5MGUyXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg
tt5564142,The Last Band in Lebanon,The Last Band In Lebanon,A comedy about three military band reservists who wake to discover that the Israeli army has withdrawn from Lebanon and left them behind.,https://m.media-amazon.com/images/M/MV5BMTg2ZjJkMTgtNGUwOS00ZWY0LTlmMmQtNzhlZDM0Y2RlMzllXkEyXkFqcGdeQXVyNTU4MDczODc@._V1_SX300.jpg
tt5529120,Superbad,–°—É–ø–µ—Ä–ø–ª–æ—Ö–∏–µ,"Contemporary Moscow. Danya, a struggling actor, has just lost his girlfriend. His troubles soon multiply when his younger brother Dima shows up at his apartment with a friend who has a bullet in his stomach.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ4MGQxNzItOTg3NC00ODhkLTk2NjItYzc4MjU4OTY4MjlmXkEyXkFqcGdeQXVyNzU5MjU3NjM@._V1_SX300.jpg
tt4291700,Prey,Prooi,A Lion Terrorizes the City of Amsterdam.,https://m.media-amazon.com/images/M/MV5BZWRmN2MzMTEtZWE0NC00N2VkLWI2MjItN2IyYTU0MzljN2MyXkEyXkFqcGdeQXVyMTEzMjU0NA@@._V1_SX300.jpg
tt6175078,Luck-Key,Îü≠ÌÇ§,"A reverse comedy that tells the story of a perfectionist assassin who falls and hits his head in a sauna, giving him amnesia. When a down-and-out actor switches locker keys with him, they switch lives until the hit-man, who soon becomes an action hero on TV, starts to remember things.",https://m.media-amazon.com/images/M/MV5BNGJiOTYzMTUtN2VmMy00ZGFjLTliZTgtMGYzZmU4ODQxMjkxXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_SX300.jpg
